Area (Hectares),N,P,K,pH,Temperature,Rainfall,Humidity,Crop Name,Yield
0.272310234,84,20,28,5.1,12,156,73,Paddy,1.106792045
0.26241074,84,20,28,5.1,31,250,77,Sugarcane,45.6208688
0.280095365,84,20,28,5.1,30,171,60,Sugarcane,46.98571318
0.08979643,90,12,26,7.9,14,197,77,Wheat,2.798624019
0.430091795,84,20,28,5.1,29,164,70,Maize,1.081963253
0.21134214,84,20,28,5.1,17,192,77,Wheat,2.928518205
0.197175209,84,20,28,5.1,16,212,81,Wheat,1.972523468
0.263666578,84,20,28,5.1,7,183,85,Sugarcane,51.84979837
0.085572431,90,12,26,7.9,9,168,70,Wheat,1.568268069
0.023721648,90,12,26,7.9,24,156,64,Maize,1.902064112
0.204545835,84,20,28,5.1,21,249,78,Maize,1.262971835
0.351526174,84,20,28,5.1,16,193,60,Paddy,2.04113373
0.167874104,84,20,28,5.1,24,190,78,Wheat,1.662465514
0.026733687,90,12,26,7.9,27,210,69,Wheat,2.459000388
0.13834269,90,12,26,7.9,24,162,72,Sugarcane,46.07539144
0.325107327,84,20,28,5.1,14,196,74,Wheat,2.198612537
0.231140433,84,20,28,5.1,31,221,58,Sugarcane,45.04187306
0.192044481,84,20,28,5.1,26,228,87,Maize,1.703610856
0.21400431,84,20,28,5.1,30,150,70,Paddy,2.744405628
0.235307907,84,20,28,5.1,12,208,82,Maize,1.949819543
0.11012208,90,12,26,7.9,20,210,78,Sugarcane,53.4565332
0.201240581,84,20,28,5.1,32,198,79,Maize,1.374649084
0.404491655,84,20,28,5.1,28,214,56,Paddy,1.090607616
0.304444293,84,20,28,5.1,24,163,64,Paddy,2.292152001
0.647531746,84,20,28,5.1,24,169,57,Sugarcane,53.36506568
0.321271498,84,20,28,5.1,10,242,80,Wheat,2.059803729
0.175537339,84,20,28,5.1,24,205,84,Paddy,1.365986911
0.15537838,90,12,26,7.9,8,167,59,Sugarcane,42.72093376
0.327389046,84,20,28,5.1,32,245,58,Paddy,1.1461388
0.267744469,84,20,28,5.1,17,177,85,Wheat,2.431146749
0.229461047,84,20,28,5.1,14,241,55,Wheat,1.883157025
0.11962737,90,12,26,7.9,10,199,68,Wheat,2.775443533
0.146339797,90,12,26,7.9,19,201,79,Paddy,2.696815197
0.239588533,84,20,28,5.1,22,165,63,Sugarcane,41.43579181
0.757447615,84,20,28,5.1,13,238,86,Sugarcane,42.78673628
0.414923238,84,20,28,5.1,26,217,67,Paddy,2.276820799
0.457114024,84,20,28,5.1,16,176,74,Wheat,2.892958665
0.287506433,84,20,28,5.1,28,187,55,Maize,1.339060248
0.197307409,84,20,28,5.1,14,215,83,Maize,1.198154018
0.109075433,90,12,26,7.9,28,173,64,Paddy,1.18039453
0.025341661,90,12,26,7.9,17,181,62,Sugarcane,51.82809489
0.093992598,90,12,26,7.9,12,218,87,Maize,1.444762203
0.011344048,90,12,26,7.9,18,249,68,Wheat,2.417170479
0.130020366,90,12,26,7.9,22,201,64,Paddy,2.82867038
0.195256352,84,20,28,5.1,17,156,76,Maize,1.393471896
0.181108743,84,20,28,5.1,31,198,78,Sugarcane,45.99894055
0.188846147,84,20,28,5.1,12,191,63,Wheat,2.975355411
0.39349113,84,20,28,5.1,27,193,73,Paddy,1.433892248
0.490708101,84,20,28,5.1,20,196,68,Wheat,2.709080743
0.694259543,84,20,28,5.1,10,230,65,Wheat,1.933354763
0.298938428,84,20,28,5.1,17,191,65,Sugarcane,47.32518766
0.062074023,90,12,26,7.9,8,155,80,Sugarcane,45.00631915
0.133287039,90,12,26,7.9,22,209,62,Wheat,2.632620662
0.105917265,90,12,26,7.9,21,151,67,Maize,1.284637252
0.068011018,90,12,26,7.9,30,195,74,Wheat,2.670866071
0.066633857,90,12,26,7.9,14,243,64,Paddy,2.789126446
0.165678137,84,20,28,5.1,27,222,60,Maize,1.519787216
0.097664146,90,12,26,7.9,10,197,72,Paddy,1.428223958
0.129583882,90,12,26,7.9,25,245,57,Maize,1.849307178
0.178068841,84,20,28,5.1,28,212,68,Paddy,1.156613776
0.223350487,84,20,28,5.1,20,176,88,Paddy,1.944328425
1.01209988,90,12,26,7.9,27,205,72,Paddy,1.238342856
0.707333245,84,20,28,5.1,32,161,69,Paddy,1.888107442
0.540584542,84,20,28,5.1,12,216,83,Paddy,2.659664276
0.166548293,84,20,28,5.1,30,163,76,Wheat,1.233943734
0.203094513,84,20,28,5.1,17,156,63,Maize,1.170389147
0.092958864,90,12,26,7.9,15,174,74,Paddy,1.494076064
0.007105137,90,12,26,7.9,30,182,72,Maize,1.555788413
0.232339752,84,20,28,5.1,31,238,84,Sugarcane,57.19962594
0.109431443,90,12,26,7.9,9,221,84,Paddy,1.638937714
0.190501497,84,20,28,5.1,22,153,83,Paddy,1.778963347
0.154204167,90,12,26,7.9,8,162,62,Maize,1.023177226
0.129959437,90,12,26,7.9,32,178,57,Wheat,1.24479476
0.305381127,84,20,28,5.1,13,170,65,Maize,1.011943402
0.410965836,84,20,28,5.1,18,167,75,Maize,1.525714175
0.581850207,84,20,28,5.1,8,190,88,Paddy,1.167547838
0.51900336,84,20,28,5.1,23,215,65,Wheat,2.119074328
0.361992426,84,20,28,5.1,9,219,73,Wheat,2.547170346
0.10031197,90,12,26,7.9,29,219,70,Sugarcane,42.75157422
0.516506921,84,20,28,5.1,27,222,83,Maize,1.066619922
0.10342248,90,12,26,7.9,13,246,61,Wheat,1.130713462
0.261616317,84,20,28,5.1,27,239,59,Sugarcane,51.65696716
0.735407715,84,20,28,5.1,26,244,55,Maize,1.288707621
0.155396637,90,12,26,7.9,20,227,76,Paddy,2.50611843
0.033168287,90,12,26,7.9,22,229,71,Paddy,1.39019693
0.033559567,90,12,26,7.9,32,153,73,Sugarcane,58.97594669
0.060429331,90,12,26,7.9,21,245,63,Sugarcane,42.91966793
0.285489694,84,20,28,5.1,27,162,68,Paddy,2.428678073
0.061816236,90,12,26,7.9,19,228,61,Paddy,2.44298244
0.263055389,84,20,28,5.1,29,193,62,Maize,1.34821154
0.218822348,84,20,28,5.1,18,216,86,Wheat,2.52075531
0.095253618,90,12,26,7.9,17,177,62,Sugarcane,44.36716707
0.08655445,90,12,26,7.9,16,228,62,Paddy,2.259227413
0.207391031,84,20,28,5.1,28,178,80,Paddy,1.657669902
0.19391347,84,20,28,5.1,11,153,75,Maize,1.989150271
0.012416716,90,12,26,7.9,12,185,71,Maize,1.522391883
0.325079505,84,20,28,5.1,11,244,65,Sugarcane,59.59774515
0.144755678,90,12,26,7.9,12,207,77,Paddy,1.051475383
0.272582867,84,20,28,5.1,19,151,80,Maize,1.292151109
0.404676673,84,20,28,5.1,29,228,63,Wheat,2.883866536
0.117482703,90,12,26,7.9,17,171,84,Maize,1.823846122
0.376092619,84,20,28,5.1,27,245,58,Paddy,1.826727977
0.117473323,90,12,26,7.9,21,188,86,Sugarcane,54.22427497
0.020369047,90,12,26,7.9,31,191,76,Paddy,1.793375818
0.02197069,90,12,26,7.9,15,196,82,Sugarcane,40.56093468
0.09607931,90,12,26,7.9,13,217,55,Wheat,2.074914869
0.010608587,90,12,26,7.9,25,222,57,Wheat,2.626943681
0.028746488,90,12,26,7.9,12,209,63,Paddy,1.701786659
0.031958094,90,12,26,7.9,7,228,65,Sugarcane,51.3172241
0.341635745,84,20,28,5.1,26,217,74,Sugarcane,45.34273149
0.303112181,84,20,28,5.1,22,179,62,Maize,1.004549283
0.314213045,84,20,28,5.1,8,230,62,Maize,1.497439996
0.662275754,84,20,28,5.1,24,151,71,Paddy,2.498861532
0.061455153,90,12,26,7.9,11,194,62,Wheat,1.669611633
0.062520611,90,12,26,7.9,18,245,55,Sugarcane,46.43111721
0.163069051,84,20,28,5.1,25,192,56,Maize,1.563261797
0.053048641,90,12,26,7.9,21,225,58,Wheat,2.703002073
0.033163925,90,12,26,7.9,10,207,77,Paddy,1.867263876
0.059950497,90,12,26,7.9,11,218,85,Maize,1.339756258
0.394806099,84,20,28,5.1,32,227,87,Paddy,1.771032046
0.145808563,90,12,26,7.9,25,204,73,Wheat,2.48743646
0.309144516,84,20,28,5.1,14,239,87,Maize,1.370934037
0.137515784,90,12,26,7.9,11,220,81,Maize,1.727273778
0.227286634,84,20,28,5.1,8,250,62,Sugarcane,49.64169949
0.314239943,84,20,28,5.1,8,175,88,Paddy,1.859163009
0.103042455,90,12,26,7.9,8,191,69,Paddy,1.490952027
0.114824272,90,12,26,7.9,7,202,70,Sugarcane,56.69667203
0.156524631,90,12,26,7.9,17,168,75,Wheat,2.221153454
0.256673565,84,20,28,5.1,19,207,78,Maize,1.173450754
0.332298503,84,20,28,5.1,9,248,80,Sugarcane,53.66745082
1.283968136,90,12,26,7.9,26,200,80,Sugarcane,50.60930923
0.05748523,90,12,26,7.9,24,156,86,Paddy,1.186939489
0.076393238,90,12,26,7.9,26,156,70,Sugarcane,57.45679958
0.011953958,90,12,26,7.9,16,247,75,Maize,1.923085581
0.131172957,90,12,26,7.9,27,234,62,Maize,1.446624347
0.175738779,84,20,28,5.1,17,220,77,Paddy,1.587967743
0.170274134,84,20,28,5.1,26,150,86,Paddy,2.799886794
0.227967985,84,20,28,5.1,32,189,79,Maize,1.836991213
0.091122116,90,12,26,7.9,23,151,65,Sugarcane,59.35861612
0.057538697,90,12,26,7.9,10,168,87,Sugarcane,48.5809096
0.059535155,90,12,26,7.9,16,183,81,Wheat,1.463260845
0.462198152,84,20,28,5.1,30,214,60,Paddy,1.857032718
0.049040836,90,12,26,7.9,31,183,55,Sugarcane,58.2668924
0.089364523,90,12,26,7.9,29,201,79,Sugarcane,47.04747256
0.245561286,84,20,28,5.1,26,242,88,Paddy,1.777320395
0.124529445,90,12,26,7.9,17,176,55,Paddy,2.353478408
0.121350245,90,12,26,7.9,26,189,85,Wheat,1.007632413
0.178666914,84,20,28,5.1,25,240,73,Sugarcane,51.64781217
0.134308797,90,12,26,7.9,23,212,86,Paddy,1.748146429
0.443194124,84,20,28,5.1,9,245,70,Paddy,2.648163777
0.23375516,84,20,28,5.1,7,219,75,Sugarcane,51.35098936
0.068372395,90,12,26,7.9,25,246,63,Maize,1.451614761
0.085975835,90,12,26,7.9,23,154,56,Paddy,1.763896505
0.110323111,90,12,26,7.9,19,247,60,Paddy,0.962143836
0.187058384,84,20,28,5.1,25,170,65,Wheat,1.508220789
0.156337939,90,12,26,7.9,7,179,57,Maize,1.022849063
0.184975957,84,20,28,5.1,15,211,62,Maize,1.256603059
0.170284931,84,20,28,5.1,8,171,71,Wheat,1.15570326
0.154262465,90,12,26,7.9,13,201,59,Paddy,2.503063328
0.016767733,90,12,26,7.9,12,150,77,Wheat,2.267831997
0.087375153,90,12,26,7.9,26,226,60,Maize,1.511013434
0.389034951,84,20,28,5.1,24,250,61,Paddy,2.848298684
0.429642187,84,20,28,5.1,16,202,75,Wheat,2.990153099
0.193056562,84,20,28,5.1,30,159,83,Wheat,1.660613357
0.436423019,84,20,28,5.1,11,170,73,Maize,1.326539545
0.289778395,84,20,28,5.1,24,188,87,Maize,1.331794167
0.26731771,84,20,28,5.1,14,173,73,Maize,1.860661461
0.1605979,90,12,26,7.9,24,201,59,Wheat,2.353911114
0.086440466,90,12,26,7.9,23,230,61,Wheat,1.580450828
0.286220256,84,20,28,5.1,11,180,88,Wheat,1.288010555
0.296332773,84,20,28,5.1,31,157,74,Wheat,1.642842792
0.109532898,90,12,26,7.9,16,244,83,Maize,1.79763429
0.090241688,90,12,26,7.9,13,218,86,Paddy,2.020837101
0.154801467,90,12,26,7.9,32,221,56,Wheat,1.984972546
0.148650858,90,12,26,7.9,11,221,82,Maize,1.68192047
0.495507739,84,20,28,5.1,15,169,73,Paddy,1.220091021
0.229315099,84,20,28,5.1,22,201,70,Sugarcane,56.59735342
0.253337263,84,20,28,5.1,20,198,77,Maize,1.626076565
0.162246056,84,20,28,5.1,29,236,64,Paddy,1.355671288
0.157028853,90,12,26,7.9,28,224,59,Sugarcane,51.07314669
0.161946695,90,12,26,7.9,15,214,66,Maize,1.702886025
0.044636772,90,12,26,7.9,24,247,84,Maize,1.688582568
0.188502087,84,20,28,5.1,19,185,56,Paddy,2.169553838
0.107695389,90,12,26,7.9,13,224,79,Maize,1.775423179
0.785834111,84,20,28,5.1,24,153,55,Wheat,2.836359442
0.061304269,90,12,26,7.9,25,234,62,Sugarcane,53.40050338
0.021514652,90,12,26,7.9,26,218,78,Wheat,2.914319575
0.177159297,84,20,28,5.1,27,234,77,Sugarcane,51.33298526
0.057323374,90,12,26,7.9,8,215,77,Maize,1.340031934
1.016112003,90,12,26,7.9,22,246,69,Sugarcane,54.13148875
0.296066829,84,20,28,5.1,15,160,68,Paddy,1.122919337
0.259227987,84,20,28,5.1,29,227,57,Wheat,1.704688874
0.46551144,84,20,28,5.1,27,218,83,Wheat,2.453909231
0.273613491,84,20,28,5.1,14,182,62,Maize,1.708075477
0.20396646,84,20,28,5.1,23,168,75,Sugarcane,43.5065476
0.144398748,90,12,26,7.9,10,226,86,Wheat,1.738729479
0.020287264,90,12,26,7.9,24,247,67,Maize,1.617421421
0.155193756,90,12,26,7.9,32,243,72,Wheat,1.903837449
0.095550456,90,12,26,7.9,9,175,58,Sugarcane,40.62715822
0.09462369,90,12,26,7.9,25,220,75,Wheat,2.108626039
0.396454186,84,20,28,5.1,12,163,71,Sugarcane,45.37922456
0.231769969,84,20,28,5.1,20,181,79,Paddy,1.100624751
0.11913316,90,12,26,7.9,31,241,68,Wheat,1.00729048
0.274574883,84,20,28,5.1,9,206,68,Paddy,1.483982768
0.02711597,90,12,26,7.9,16,200,83,Sugarcane,41.70493114
0.196566415,84,20,28,5.1,21,225,86,Paddy,2.768177259
0.225098489,84,20,28,5.1,29,226,72,Maize,1.056986943
0.0897078,90,12,26,7.9,23,196,55,Paddy,2.690177989
0.079275871,90,12,26,7.9,16,235,79,Paddy,2.231945883
0.127211882,90,12,26,7.9,15,207,86,Sugarcane,47.69664976
0.04582711,90,12,26,7.9,15,169,84,Wheat,1.601102643
0.07411085,90,12,26,7.9,24,205,59,Paddy,1.530198143
0.111372573,90,12,26,7.9,12,223,87,Maize,1.069440037
0.023401528,90,12,26,7.9,15,218,77,Sugarcane,59.33558125
0.135966332,90,12,26,7.9,23,230,75,Maize,1.891774779
0.121015675,90,12,26,7.9,29,231,80,Sugarcane,43.98048316
0.07145295,90,12,26,7.9,24,237,80,Wheat,2.129942928
0.051012499,90,12,26,7.9,25,202,70,Sugarcane,43.37676838
0.085946655,90,12,26,7.9,32,216,70,Paddy,1.189477031
0.005741626,90,12,26,7.9,18,159,74,Paddy,2.274988843
0.094041118,90,12,26,7.9,16,157,58,Sugarcane,48.82663909
0.086834546,90,12,26,7.9,23,238,57,Wheat,2.943183371
0.070545792,90,12,26,7.9,15,213,72,Sugarcane,44.01754442
0.149802776,90,12,26,7.9,8,216,59,Wheat,2.143494514
0.282109176,84,20,28,5.1,7,182,69,Sugarcane,56.77943687
0.240534758,84,20,28,5.1,7,242,55,Paddy,2.167858725
0.21621061,84,20,28,5.1,12,218,64,Wheat,1.199086339
0.006110965,90,12,26,7.9,10,238,64,Maize,1.476086866
0.022820237,90,12,26,7.9,22,157,78,Maize,1.271656859
0.00863743,90,12,26,7.9,13,217,75,Paddy,2.551182862
0.176122995,84,20,28,5.1,7,187,66,Maize,1.066857966
0.168479562,84,20,28,5.1,30,186,75,Sugarcane,43.57605598
0.145384322,90,12,26,7.9,12,189,68,Paddy,2.428618333
0.127463049,90,12,26,7.9,26,164,67,Sugarcane,43.05598799
0.106084866,90,12,26,7.9,27,226,84,Wheat,2.902991618
0.137850263,90,12,26,7.9,22,188,79,Paddy,2.865551812
0.145219614,90,12,26,7.9,7,182,79,Wheat,1.029715052
0.065893665,90,12,26,7.9,26,157,56,Wheat,2.862418493
0.056611768,90,12,26,7.9,20,187,79,Paddy,2.520312672
0.055397722,90,12,26,7.9,7,200,60,Sugarcane,42.11887741
0.087421836,90,12,26,7.9,32,171,82,Paddy,1.677913498
0.098727251,90,12,26,7.9,15,206,64,Maize,1.411270867
0.222265014,84,20,28,5.1,26,187,63,Wheat,1.306542778
0.108338362,90,12,26,7.9,13,245,55,Sugarcane,46.85268513
0.123066165,90,12,26,7.9,30,177,80,Sugarcane,43.96467675
0.128563116,90,12,26,7.9,22,158,61,Sugarcane,52.04429445
0.094368957,90,12,26,7.9,7,241,57,Paddy,2.459296544
0.004837604,90,12,26,7.9,12,246,71,Maize,1.429957473
0.119795137,90,12,26,7.9,32,237,61,Maize,1.769726245
0.114638596,90,12,26,7.9,31,150,66,Sugarcane,57.95502324
0.127457024,90,12,26,7.9,11,192,71,Paddy,1.524289321
0.128435874,90,12,26,7.9,23,221,57,Wheat,1.332145937
0.201538545,84,20,28,5.1,20,156,59,Wheat,2.55158607
0.258335313,84,20,28,5.1,25,230,62,Maize,1.137636893
0.102345441,90,12,26,7.9,9,212,68,Wheat,1.057935187
0.770178587,84,20,28,5.1,9,234,77,Paddy,1.024525301
0.128308092,90,12,26,7.9,31,184,61,Maize,1.266678226
0.049094802,90,12,26,7.9,20,222,63,Sugarcane,43.27826459
0.044195986,90,12,26,7.9,16,180,84,Paddy,1.995404165
0.109722614,90,12,26,7.9,25,176,87,Wheat,2.842618513
0.158194699,90,12,26,7.9,25,162,77,Sugarcane,46.57310746
0.241687204,84,20,28,5.1,17,239,70,Wheat,2.362785276
0.107323248,90,12,26,7.9,17,204,86,Maize,1.663063383
0.12739202,90,12,26,7.9,11,173,73,Wheat,2.52361994
0.168001553,84,20,28,5.1,24,238,74,Wheat,1.984366618
0.163522813,84,20,28,5.1,16,230,62,Sugarcane,43.23457737
0.361864447,84,20,28,5.1,15,169,64,Sugarcane,48.04930223
0.11908741,90,12,26,7.9,32,169,69,Maize,1.287724183
0.124276739,90,12,26,7.9,11,243,65,Maize,1.362156757
0.039336525,90,12,26,7.9,11,172,68,Wheat,1.315816817
0.087460659,90,12,26,7.9,18,151,55,Wheat,1.586877453
0.128920288,90,12,26,7.9,22,223,56,Sugarcane,41.30001953
0.069045735,90,12,26,7.9,25,181,61,Paddy,2.490784501
0.156902491,90,12,26,7.9,11,166,78,Maize,1.697644783
0.503949473,84,20,28,5.1,11,166,72,Sugarcane,55.73953988
0.483081754,84,20,28,5.1,27,241,77,Paddy,2.814818226
0.076516239,90,12,26,7.9,18,229,67,Sugarcane,56.162225
0.068968121,90,12,26,7.9,21,197,88,Paddy,2.795609017
0.06043551,90,12,26,7.9,12,150,83,Wheat,1.201926386
0.264898504,84,20,28,5.1,23,223,70,Maize,1.054691801
0.044147765,90,12,26,7.9,14,248,71,Sugarcane,50.3933849
0.026039249,90,12,26,7.9,21,155,63,Wheat,2.28345919
0.007946246,90,12,26,7.9,15,213,83,Wheat,2.203373312
0.125950001,90,12,26,7.9,11,198,77,Paddy,2.342703027
0.190060917,84,20,28,5.1,18,215,75,Paddy,1.81827565
0.009432515,90,12,26,7.9,10,192,61,Maize,1.043220953
0.274110631,84,20,28,5.1,25,175,75,Sugarcane,46.23339574
0.051352782,90,12,26,7.9,7,222,72,Paddy,2.478549148
0.05005206,90,12,26,7.9,27,198,71,Sugarcane,50.37076073
0.132154119,90,12,26,7.9,18,204,61,Paddy,1.96628492
0.036707682,90,12,26,7.9,9,160,61,Paddy,2.265909831
0.083446748,90,12,26,7.9,19,196,68,Paddy,2.691009744
0.463328428,84,20,28,5.1,10,237,64,Wheat,2.59756217
0.236922286,84,20,28,5.1,19,233,79,Sugarcane,50.48255942
0.811258792,84,20,28,5.1,28,209,58,Wheat,2.775905568
0.246190366,84,20,28,5.1,7,194,68,Paddy,2.078066673
0.040937072,90,12,26,7.9,23,239,59,Paddy,1.854593853
0.434218327,84,20,28,5.1,26,239,67,Paddy,1.711969183
0.51294918,84,20,28,5.1,31,248,78,Wheat,2.004795566
0.424316007,84,20,28,5.1,22,217,79,Maize,1.983343686
0.53623457,84,20,28,5.1,29,204,72,Wheat,2.804301109
0.201693906,84,20,28,5.1,22,208,74,Sugarcane,57.44825637
0.227460837,84,20,28,5.1,32,212,61,Paddy,2.012757221
0.059741724,90,12,26,7.9,13,238,75,Wheat,2.254403485
0.060723291,90,12,26,7.9,24,188,70,Sugarcane,52.44029835
0.128603566,90,12,26,7.9,28,195,79,Sugarcane,46.11054814
0.320905891,84,20,28,5.1,31,235,57,Paddy,1.945106455
0.080417953,90,12,26,7.9,8,225,83,Maize,1.507620422
0.156397825,90,12,26,7.9,32,233,62,Paddy,1.153730398
0.416156941,84,20,28,5.1,26,207,75,Paddy,2.663704123
0.048452866,90,12,26,7.9,16,204,63,Paddy,1.172463122
0.268358103,84,20,28,5.1,31,238,76,Wheat,2.75014428
0.306079218,84,20,28,5.1,23,167,77,Maize,1.734881156
0.301967404,84,20,28,5.1,27,155,78,Paddy,1.702564746
0.245056221,84,20,28,5.1,9,240,56,Wheat,2.170664842
0.186686736,84,20,28,5.1,15,240,83,Maize,1.28617477
0.167951898,84,20,28,5.1,13,196,56,Maize,1.222420837
0.173812943,84,20,28,5.1,27,157,75,Wheat,1.513733754
0.146946968,90,12,26,7.9,14,188,66,Maize,1.689335362
0.237402478,84,20,28,5.1,21,225,64,Maize,1.861371109
0.083397944,90,12,26,7.9,26,179,79,Sugarcane,44.64029683
0.597000147,84,20,28,5.1,17,178,57,Paddy,2.388471098
0.200107254,84,20,28,5.1,27,152,81,Wheat,1.097944795
0.263921255,84,20,28,5.1,9,227,82,Paddy,2.427789245
0.10166283,90,12,26,7.9,30,246,66,Sugarcane,50.22984699
0.24374526,84,20,28,5.1,20,164,78,Maize,1.834738917
0.224246252,84,20,28,5.1,26,168,86,Sugarcane,43.86040754
0.216931238,84,20,28,5.1,13,187,61,Wheat,1.165491604
0.094739697,90,12,26,7.9,21,177,76,Wheat,2.910874886
0.13493245,90,12,26,7.9,24,222,86,Sugarcane,40.29496786
0.046602275,90,12,26,7.9,31,163,85,Paddy,2.410336184
0.125780266,90,12,26,7.9,32,248,86,Wheat,2.256259983
0.223301788,84,20,28,5.1,25,168,87,Sugarcane,42.69459015
0.355290282,84,20,28,5.1,27,190,75,Sugarcane,40.12106801
0.306438744,84,20,28,5.1,22,161,72,Wheat,1.199430978
0.223625778,84,20,28,5.1,9,228,66,Wheat,1.763286603
0.777298863,84,20,28,5.1,11,179,75,Sugarcane,41.57726264
0.560316251,84,20,28,5.1,12,181,75,Wheat,1.964145725
0.087744697,90,12,26,7.9,22,201,74,Maize,1.003272113
0.13841589,90,12,26,7.9,18,244,69,Maize,1.226899942
0.791025372,84,20,28,5.1,15,226,56,Sugarcane,52.30200769
0.975190117,84,20,28,5.1,10,191,56,Paddy,2.867783425
0.046989476,90,12,26,7.9,13,196,74,Wheat,2.232626581
0.380661633,84,20,28,5.1,12,175,67,Maize,1.476270781
0.320733619,84,20,28,5.1,26,182,77,Paddy,2.460889485
0.686115274,84,20,28,5.1,13,189,62,Wheat,1.163352989
0.239979369,84,20,28,5.1,15,167,82,Sugarcane,52.89677928
0.332526868,84,20,28,5.1,19,166,71,Paddy,2.372067189
0.175568587,84,20,28,5.1,17,232,64,Maize,1.472293834
0.214207569,84,20,28,5.1,24,192,75,Wheat,1.757093309
0.306551799,84,20,28,5.1,14,159,65,Wheat,1.135199192
0.233401844,84,20,28,5.1,11,231,81,Wheat,2.734636988
0.305349519,84,20,28,5.1,21,245,65,Maize,1.496964679
0.439738326,84,20,28,5.1,13,207,75,Sugarcane,43.43501312
0.337550623,84,20,28,5.1,27,190,80,Sugarcane,58.63266892
0.519204283,84,20,28,5.1,8,165,57,Maize,1.704858033
0.183483858,84,20,28,5.1,13,185,71,Maize,1.602554038
0.000166204,90,12,26,7.9,8,228,72,Maize,1.441656768
0.17694907,84,20,28,5.1,29,229,86,Maize,1.809596748
0.178568914,84,20,28,5.1,26,228,55,Wheat,1.876390686
0.34639932,84,20,28,5.1,13,199,80,Maize,1.836165277
0.434071042,84,20,28,5.1,17,188,84,Sugarcane,46.38691833
0.292336019,84,20,28,5.1,23,177,88,Maize,1.854433707
0.288492156,84,20,28,5.1,27,245,76,Wheat,1.661736585
0.289295895,84,20,28,5.1,21,160,83,Maize,1.658715207
0.497258267,84,20,28,5.1,22,183,59,Wheat,1.379509948
0.216885462,84,20,28,5.1,20,247,68,Wheat,2.685741946
0.36220393,84,20,28,5.1,16,196,65,Wheat,2.660554416
0.255007622,84,20,28,5.1,31,236,75,Paddy,1.02803942
0.087309529,90,12,26,7.9,17,171,68,Paddy,2.320098891
0.272650683,84,20,28,5.1,25,221,88,Maize,1.937820127
0.225802904,84,20,28,5.1,14,198,55,Maize,1.419523306
0.260170368,84,20,28,5.1,13,187,80,Maize,1.804989546
0.186759368,84,20,28,5.1,31,188,88,Paddy,2.80114903
0.186483356,84,20,28,5.1,11,154,77,Sugarcane,52.41487424
0.365973873,84,20,28,5.1,13,206,80,Maize,1.340621089
0.240373137,84,20,28,5.1,13,166,71,Sugarcane,57.69130684
0.180039636,84,20,28,5.1,30,194,66,Wheat,2.350133252
0.216024503,84,20,28,5.1,14,195,73,Paddy,1.16606461
0.469601049,84,20,28,5.1,27,210,64,Paddy,1.570740549
0.100119706,90,12,26,7.9,27,169,61,Sugarcane,45.20147603
0.298007978,84,20,28,5.1,14,164,80,Paddy,2.063816924
0.036599723,90,12,26,7.9,9,244,72,Maize,1.874709159
0.198026986,84,20,28,5.1,18,186,64,Maize,1.466478306
0.113134505,90,12,26,7.9,23,156,56,Maize,1.74240871
0.169299409,84,20,28,5.1,24,204,80,Maize,1.42758427
0.074227622,90,12,26,7.9,29,215,75,Wheat,2.143137983
0.096433798,90,12,26,7.9,18,219,55,Sugarcane,47.75727858
0.292998134,84,20,28,5.1,14,155,60,Maize,1.161011861
0.03360211,90,12,26,7.9,22,229,76,Sugarcane,41.53871808
0.085920198,90,12,26,7.9,26,233,85,Paddy,1.165783805
0.107216882,90,12,26,7.9,17,187,86,Paddy,2.771676157
0.282621254,84,20,28,5.1,15,248,88,Wheat,2.884929998
0.021252643,90,12,26,7.9,13,217,88,Wheat,2.065668813
0.143027246,90,12,26,7.9,7,184,71,Sugarcane,51.74780156
0.186249621,84,20,28,5.1,8,202,71,Paddy,2.427962245
0.012716882,90,12,26,7.9,13,150,73,Paddy,2.788455463
0.368867548,84,20,28,5.1,25,247,57,Wheat,2.482432162
0.09661855,90,12,26,7.9,28,217,70,Wheat,2.568347392
0.314249024,84,20,28,5.1,10,177,74,Sugarcane,51.24522988
0.022510442,90,12,26,7.9,31,207,68,Wheat,1.402523244
0.168193421,84,20,28,5.1,30,237,61,Wheat,1.417048072
0.18599283,84,20,28,5.1,23,217,73,Sugarcane,52.96508007
0.188853959,84,20,28,5.1,10,155,58,Paddy,1.457114901
0.240925988,84,20,28,5.1,12,188,76,Wheat,1.771063231
0.470934115,84,20,28,5.1,9,197,85,Maize,1.050764048
0.081819007,90,12,26,7.9,16,172,80,Paddy,2.282777354
0.180765647,84,20,28,5.1,21,209,77,Sugarcane,55.58789362
0.13461862,90,12,26,7.9,17,214,61,Paddy,0.951550735
0.405605487,84,20,28,5.1,15,179,78,Maize,1.037047611
0.302808473,84,20,28,5.1,29,208,77,Maize,1.207849033
0.515604662,84,20,28,5.1,27,179,82,Sugarcane,52.67668708
1.152755932,90,12,26,7.9,22,245,56,Paddy,1.952210563
0.493443266,84,20,28,5.1,17,188,77,Maize,1.164413724
0.197054145,84,20,28,5.1,8,158,59,Maize,1.433436768
0.287254891,84,20,28,5.1,16,240,82,Paddy,1.310084678
0.25037279,84,20,28,5.1,28,160,68,Sugarcane,59.36912709
0.101883971,90,12,26,7.9,14,163,64,Sugarcane,42.99539907
0.122945012,90,12,26,7.9,22,194,78,Wheat,2.535590346
0.265307396,84,20,28,5.1,30,240,69,Sugarcane,52.19464591
